record_id,date,time,available_capacity,sch_total,act_total,rate,ppa_rate,dev,dev_perc,nc_energy,beyond_nc_energy,Overinjection_charges,Underinjection_Charges,Drawl_Charges,total_import,total_export,dev_rtda_import,dev_rtda_export,datetime
2025-08-26-08:45:00,2025-08-26,08:45:00,75.0,31.5,38.912,387.2,387.2,7.412,9.88266667,7.412,0.0,28699.264,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 08:45:00
2025-08-26-09:00:00,2025-08-26,09:00:00,75.0,37.5,40.128,387.2,387.2,2.628,3.504,2.628,0.0,10175.616,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 09:00:00
2025-08-26-09:15:00,2025-08-26,09:15:00,75.0,38.75,46.4,387.2,387.2,7.65,10.2,7.5,0.15,29562.72,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 09:15:00
2025-08-26-09:30:00,2025-08-26,09:30:00,75.0,47.5,39.808,387.2,387.2,-7.692,-10.256,7.5,0.192,0.0,-29857.7664,0.0,0.0,0.0,0.0,0.0,2025-08-26 09:30:00
2025-08-26-09:45:00,2025-08-26,09:45:00,75.0,47.5,41.344,387.2,387.2,-6.156,-8.208,6.156,0.0,0.0,-23836.032,0.0,0.0,0.0,0.0,0.0,2025-08-26 09:45:00
2025-08-26-10:00:00,2025-08-26,10:00:00,75.0,47.5,50.144,387.2,387.2,2.644,3.52533333,2.644,0.0,10237.568,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 10:00:00
2025-08-26-10:15:00,2025-08-26,10:15:00,75.0,47.5,54.528,387.2,387.2,7.028,9.37066667,7.028,0.0,27212.416,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 10:15:00
2025-08-26-10:30:00,2025-08-26,10:30:00,75.0,47.5,59.712,387.2,387.2,12.212,16.28266667,7.5,4.712,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 10:30:00
2025-08-26-10:45:00,2025-08-26,10:45:00,75.0,47.5,57.696,387.2,387.2,10.196,13.59466667,7.5,2.696,38435.0208,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 10:45:00
2025-08-26-11:00:00,2025-08-26,11:00:00,75.0,47.5,54.336,387.2,387.2,6.836,9.11466667,6.836,0.0,26468.992,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 11:00:00
2025-08-26-11:15:00,2025-08-26,11:15:00,75.0,47.5,55.616,387.2,387.2,8.116,10.82133333,7.5,0.616,31186.6368,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 11:15:00
2025-08-26-11:30:00,2025-08-26,11:30:00,75.0,60.0,59.072,387.2,387.2,-0.928,-1.23733333,0.928,0.0,0.0,-3593.216,0.0,0.0,0.0,0.0,0.0,2025-08-26 11:30:00
2025-08-26-11:45:00,2025-08-26,11:45:00,75.0,60.0,56.896,387.2,387.2,-3.104,-4.13866667,3.104,0.0,0.0,-12018.688,0.0,0.0,0.0,0.0,0.0,2025-08-26 11:45:00
2025-08-26-12:00:00,2025-08-26,12:00:00,75.0,67.5,54.912,387.2,387.2,-12.588,-16.784,7.5,5.088,0.0,-55373.472,0.0,0.0,0.0,0.0,0.0,2025-08-26 12:00:00
2025-08-26-12:15:00,2025-08-26,12:15:00,75.0,67.5,53.76,387.2,387.2,-13.74,-18.32,7.5,6.24,0.0,-64294.56,0.0,0.0,0.0,0.0,0.0,2025-08-26 12:15:00
2025-08-26-12:30:00,2025-08-26,12:30:00,75.0,67.5,49.824,387.2,387.2,-17.676,-23.568,7.5,10.176,0.0,-94774.944,0.0,0.0,0.0,0.0,0.0,2025-08-26 12:30:00
2025-08-26-12:45:00,2025-08-26,12:45:00,75.0,67.5,49.76,387.2,387.2,-17.74,-23.65333333,7.5,10.24,0.0,-95270.56,0.0,0.0,0.0,0.0,0.0,2025-08-26 12:45:00
2025-08-26-13:00:00,2025-08-26,13:00:00,75.0,57.5,45.28,387.2,387.2,-12.22,-16.29333333,7.5,4.72,0.0,-52523.68,0.0,0.0,0.0,0.0,0.0,2025-08-26 13:00:00
2025-08-26-13:15:00,2025-08-26,13:15:00,75.0,57.5,40.832,387.2,387.2,-16.668,-22.224,7.5,9.168,0.0,-86968.992,0.0,0.0,0.0,0.0,0.0,2025-08-26 13:15:00
2025-08-26-13:30:00,2025-08-26,13:30:00,75.0,57.5,40.64,387.2,387.2,-16.86,-22.48,7.5,9.36,0.0,-88455.84,0.0,0.0,0.0,0.0,0.0,2025-08-26 13:30:00
2025-08-26-13:45:00,2025-08-26,13:45:00,75.0,57.5,53.344,387.2,387.2,-4.156,-5.54133333,4.156,0.0,0.0,-16092.032,0.0,0.0,0.0,0.0,0.0,2025-08-26 13:45:00
2025-08-26-14:00:00,2025-08-26,14:00:00,75.0,57.5,40.32,387.2,387.2,-17.18,-22.90666667,7.5,9.68,0.0,-90933.92,0.0,0.0,0.0,0.0,0.0,2025-08-26 14:00:00
2025-08-26-14:15:00,2025-08-26,14:15:00,75.0,57.5,29.727999,387.2,387.2,-27.772001,-37.02933467,7.5,20.272001,0.0,-172958.375744,0.0,0.0,0.0,0.0,0.0,2025-08-26 14:15:00
2025-08-26-14:30:00,2025-08-26,14:30:00,75.0,52.5,27.552,387.2,387.2,-24.948,-33.264,7.5,17.448,0.0,-151089.312,0.0,0.0,0.0,0.0,0.0,2025-08-26 14:30:00
2025-08-26-14:45:00,2025-08-26,14:45:00,75.0,52.5,46.08,387.2,387.2,-6.42,-8.56,6.42,0.0,0.0,-24858.24,0.0,0.0,0.0,0.0,0.0,2025-08-26 14:45:00
2025-08-26-15:00:00,2025-08-26,15:00:00,75.0,45.75,51.616,387.2,387.2,5.866,7.82133333,5.866,0.0,22713.152,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 15:00:00
2025-08-26-15:15:00,2025-08-26,15:15:00,75.0,45.0,47.36,387.2,387.2,2.36,3.14666667,2.36,0.0,9137.92,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 15:15:00
2025-08-26-15:30:00,2025-08-26,15:30:00,75.0,20.0,55.328,387.2,387.2,35.328,47.104,7.5,27.828,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 15:30:00
2025-08-26-15:45:00,2025-08-26,15:45:00,75.0,20.0,48.736,387.2,387.2,28.736,38.31466667,7.5,21.236,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 15:45:00
2025-08-26-16:00:00,2025-08-26,16:00:00,75.0,37.5,29.376,387.2,387.2,-8.124,-10.832,7.5,0.624,0.0,-31697.7408,0.0,0.0,0.0,0.0,0.0,2025-08-26 16:00:00
2025-08-26-16:15:00,2025-08-26,16:15:00,75.0,37.5,46.56,387.2,387.2,9.06,12.08,7.5,1.56,34476.288,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 16:15:00
2025-08-26-16:30:00,2025-08-26,16:30:00,75.0,37.5,52.512,387.2,387.2,15.012,20.016,7.5,7.512,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 16:30:00
2025-08-26-16:45:00,2025-08-26,16:45:00,75.0,37.5,51.552,387.2,387.2,14.052,18.736,7.5,6.552,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 16:45:00
2025-08-26-17:00:00,2025-08-26,17:00:00,75.0,37.5,57.12,387.2,387.2,19.62,26.16,7.5,12.12,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 17:00:00
2025-08-26-17:15:00,2025-08-26,17:15:00,75.0,37.5,56.352,387.2,387.2,18.852,25.136,7.5,11.352,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 17:15:00
2025-08-26-17:30:00,2025-08-26,17:30:00,75.0,37.5,65.888,387.2,387.2,28.388,37.85066667,7.5,20.888,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 17:30:00
2025-08-26-17:45:00,2025-08-26,17:45:00,75.0,37.5,62.176,387.2,387.2,24.676,32.90133333,7.5,17.176,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 17:45:00
2025-08-26-18:00:00,2025-08-26,18:00:00,75.0,37.5,50.592,387.2,387.2,13.092,17.456,7.5,5.592,42108.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 18:00:00
2025-08-26-18:15:00,2025-08-26,18:15:00,75.0,37.5,39.84,387.2,387.2,2.34,3.12,2.34,0.0,9060.48,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 18:15:00
2025-08-26-18:30:00,2025-08-26,18:30:00,75.0,37.5,37.344,387.2,387.2,-0.156,-0.208,0.156,0.0,0.0,-604.032,0.0,0.0,0.0,0.0,0.0,2025-08-26 18:30:00
2025-08-26-18:45:00,2025-08-26,18:45:00,75.0,37.5,38.304,387.2,387.2,0.804,1.072,0.804,0.0,3113.088,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 18:45:00
2025-08-26-19:00:00,2025-08-26,19:00:00,75.0,37.5,36.896,387.2,387.2,-0.604,-0.80533333,0.604,0.0,0.0,-2338.688,0.0,0.0,0.0,0.0,0.0,2025-08-26 19:00:00
2025-08-26-19:15:00,2025-08-26,19:15:00,75.0,37.5,30.432,387.2,387.2,-7.068,-9.424,7.068,0.0,0.0,-27367.296,0.0,0.0,0.0,0.0,0.0,2025-08-26 19:15:00
2025-08-26-19:30:00,2025-08-26,19:30:00,75.0,37.5,31.872,387.2,387.2,-5.628,-7.504,5.628,0.0,0.0,-21791.616,0.0,0.0,0.0,0.0,0.0,2025-08-26 19:30:00
2025-08-26-19:45:00,2025-08-26,19:45:00,75.0,37.5,37.376,387.2,387.2,-0.124,-0.16533333,0.124,0.0,0.0,-480.128,0.0,0.0,0.0,0.0,0.0,2025-08-26 19:45:00
2025-08-26-20:00:00,2025-08-26,20:00:00,75.0,37.5,37.792,387.2,387.2,0.292,0.38933333,0.292,0.0,1130.624,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 20:00:00
2025-08-26-20:15:00,2025-08-26,20:15:00,75.0,37.5,35.424,387.2,387.2,-2.076,-2.768,2.076,0.0,0.0,-8038.272,0.0,0.0,0.0,0.0,0.0,2025-08-26 20:15:00
2025-08-26-20:30:00,2025-08-26,20:30:00,75.0,37.5,40.32,387.2,387.2,2.82,3.76,2.82,0.0,10919.04,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 20:30:00
2025-08-26-20:45:00,2025-08-26,20:45:00,75.0,37.5,37.216,387.2,387.2,-0.284,-0.37866667,0.284,0.0,0.0,-1099.648,0.0,0.0,0.0,0.0,0.0,2025-08-26 20:45:00
2025-08-26-21:00:00,2025-08-26,21:00:00,75.0,37.5,37.248,387.2,387.2,-0.252,-0.336,0.252,0.0,0.0,-975.744,0.0,0.0,0.0,0.0,0.0,2025-08-26 21:00:00
2025-08-26-21:15:00,2025-08-26,21:15:00,75.0,37.5,42.88,387.2,387.2,5.38,7.17333333,5.38,0.0,20831.36,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 21:15:00
2025-08-26-21:30:00,2025-08-26,21:30:00,75.0,37.5,39.168,387.2,387.2,1.668,2.224,1.668,0.0,6458.496,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 21:30:00
2025-08-26-21:45:00,2025-08-26,21:45:00,75.0,37.5,29.568,387.2,387.2,-7.932,-10.576,7.5,0.432,0.0,-30879.9744,0.0,0.0,0.0,0.0,0.0,2025-08-26 21:45:00
2025-08-26-22:00:00,2025-08-26,22:00:00,75.0,37.5,41.888,387.2,387.2,4.388,5.85066667,4.388,0.0,16990.336,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-26 22:00:00
2025-08-26-22:15:00,2025-08-26,22:15:00,75.0,37.5,28.8,387.2,387.2,-8.7,-11.6,7.5,1.2,0.0,-34151.04,0.0,0.0,0.0,0.0,0.0,2025-08-26 22:15:00
2025-08-26-22:30:00,2025-08-26,22:30:00,75.0,37.5,27.36,387.2,387.2,-10.14,-13.52,7.5,2.64,0.0,-40284.288,0.0,0.0,0.0,0.0,0.0,2025-08-26 22:30:00
2025-08-26-22:45:00,2025-08-26,22:45:00,75.0,37.5,28.127999,387.2,387.2,-9.372001,-12.49600133,7.5,1.872001,0.0,-37013.2266592,0.0,0.0,0.0,0.0,0.0,2025-08-26 22:45:00
2025-08-26-23:00:00,2025-08-26,23:00:00,75.0,33.75,29.12,387.2,387.2,-4.63,-6.17333333,4.63,0.0,0.0,-17927.36,0.0,0.0,0.0,0.0,0.0,2025-08-26 23:00:00
2025-08-26-23:15:00,2025-08-26,23:15:00,75.0,33.75,28.352,387.2,387.2,-5.398,-7.19733333,5.398,0.0,0.0,-20901.056,0.0,0.0,0.0,0.0,0.0,2025-08-26 23:15:00
2025-08-26-23:30:00,2025-08-26,23:30:00,75.0,33.75,27.008,387.2,387.2,-6.742,-8.98933333,6.742,0.0,0.0,-26105.024,0.0,0.0,0.0,0.0,0.0,2025-08-26 23:30:00
2025-08-26-23:45:00,2025-08-26,23:45:00,75.0,33.75,28.512,387.2,387.2,-5.238,-6.984,5.238,0.0,0.0,-20281.536,0.0,0.0,0.0,0.0,0.0,2025-08-26 23:45:00
2025-08-27-00:00:00,2025-08-27,00:00:00,75.0,30.0,30.495999,387.2,387.2,0.495999,0.661332,0.495999,0.0,1920.508128,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 00:00:00
2025-08-27-00:15:00,2025-08-27,00:15:00,75.0,30.0,29.439999,387.2,387.2,-0.560001,-0.746668,0.560001,0.0,0.0,-2168.323872,0.0,0.0,0.0,0.0,0.0,2025-08-27 00:15:00
2025-08-27-00:30:00,2025-08-27,00:30:00,75.0,30.0,28.832,387.2,387.2,-1.168,-1.55733333,1.168,0.0,0.0,-4522.496,0.0,0.0,0.0,0.0,0.0,2025-08-27 00:30:00
2025-08-27-00:45:00,2025-08-27,00:45:00,75.0,30.0,29.312,387.2,387.2,-0.688,-0.91733333,0.688,0.0,0.0,-2663.936,0.0,0.0,0.0,0.0,0.0,2025-08-27 00:45:00
2025-08-27-01:00:00,2025-08-27,01:00:00,75.0,30.0,25.664,387.2,387.2,-4.336,-5.78133333,4.336,0.0,0.0,-16788.992,0.0,0.0,0.0,0.0,0.0,2025-08-27 01:00:00
2025-08-27-01:15:00,2025-08-27,01:15:00,75.0,29.5,23.392,387.2,387.2,-6.108,-8.144,6.108,0.0,0.0,-23650.176,0.0,0.0,0.0,0.0,0.0,2025-08-27 01:15:00
2025-08-27-01:30:00,2025-08-27,01:30:00,75.0,28.75,23.328,387.2,387.2,-5.422,-7.22933333,5.422,0.0,0.0,-20993.984,0.0,0.0,0.0,0.0,0.0,2025-08-27 01:30:00
2025-08-27-01:45:00,2025-08-27,01:45:00,75.0,28.0,25.92,387.2,387.2,-2.08,-2.77333333,2.08,0.0,0.0,-8053.76,0.0,0.0,0.0,0.0,0.0,2025-08-27 01:45:00
2025-08-27-02:00:00,2025-08-27,02:00:00,75.0,33.75,28.736,387.2,387.2,-5.014,-6.68533333,5.014,0.0,0.0,-19414.208,0.0,0.0,0.0,0.0,0.0,2025-08-27 02:00:00
2025-08-27-02:15:00,2025-08-27,02:15:00,75.0,33.5,31.776,387.2,387.2,-1.724,-2.29866667,1.724,0.0,0.0,-6675.328,0.0,0.0,0.0,0.0,0.0,2025-08-27 02:15:00
2025-08-27-02:30:00,2025-08-27,02:30:00,75.0,33.25,33.311999,387.2,387.2,0.061999,0.08266533,0.061999,0.0,240.060128,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 02:30:00
2025-08-27-02:45:00,2025-08-27,02:45:00,75.0,33.0,30.336,387.2,387.2,-2.664,-3.552,2.664,0.0,0.0,-10315.008,0.0,0.0,0.0,0.0,0.0,2025-08-27 02:45:00
2025-08-27-03:00:00,2025-08-27,03:00:00,75.0,32.5,29.408,387.2,387.2,-3.092,-4.12266667,3.092,0.0,0.0,-11972.224,0.0,0.0,0.0,0.0,0.0,2025-08-27 03:00:00
2025-08-27-03:15:00,2025-08-27,03:15:00,75.0,32.0,27.776,387.2,387.2,-4.224,-5.632,4.224,0.0,0.0,-16355.328,0.0,0.0,0.0,0.0,0.0,2025-08-27 03:15:00
2025-08-27-03:30:00,2025-08-27,03:30:00,75.0,31.25,26.016,387.2,387.2,-5.234,-6.97866667,5.234,0.0,0.0,-20266.048,0.0,0.0,0.0,0.0,0.0,2025-08-27 03:30:00
2025-08-27-03:45:00,2025-08-27,03:45:00,75.0,30.5,24.928,387.2,387.2,-5.572,-7.42933333,5.572,0.0,0.0,-21574.784,0.0,0.0,0.0,0.0,0.0,2025-08-27 03:45:00
2025-08-27-04:00:00,2025-08-27,04:00:00,75.0,32.0,24.704,387.2,387.2,-7.296,-9.728,7.296,0.0,0.0,-28250.112,0.0,0.0,0.0,0.0,0.0,2025-08-27 04:00:00
2025-08-27-04:15:00,2025-08-27,04:15:00,75.0,31.75,21.824,387.2,387.2,-9.926,-13.23466667,7.5,2.426,0.0,-39372.8192,0.0,0.0,0.0,0.0,0.0,2025-08-27 04:15:00
2025-08-27-04:30:00,2025-08-27,04:30:00,75.0,31.5,20.096,387.2,387.2,-11.404,-15.20533333,7.5,3.904,0.0,-46204.576,0.0,0.0,0.0,0.0,0.0,2025-08-27 04:30:00
2025-08-27-04:45:00,2025-08-27,04:45:00,75.0,31.25,21.024,387.2,387.2,-10.226,-13.63466667,7.5,2.726,0.0,-40650.5792,0.0,0.0,0.0,0.0,0.0,2025-08-27 04:45:00
2025-08-27-05:00:00,2025-08-27,05:00:00,75.0,31.25,23.648,387.2,387.2,-7.602,-10.136,7.5,0.102,0.0,-29474.4384,0.0,0.0,0.0,0.0,0.0,2025-08-27 05:00:00
2025-08-27-05:15:00,2025-08-27,05:15:00,75.0,31.25,30.464,387.2,387.2,-0.786,-1.048,0.786,0.0,0.0,-3043.392,0.0,0.0,0.0,0.0,0.0,2025-08-27 05:15:00
2025-08-27-05:30:00,2025-08-27,05:30:00,75.0,37.5,29.408,387.2,387.2,-8.092,-10.78933333,7.5,0.592,0.0,-31561.4464,0.0,0.0,0.0,0.0,0.0,2025-08-27 05:30:00
2025-08-27-05:45:00,2025-08-27,05:45:00,75.0,37.5,29.824,387.2,387.2,-7.676,-10.23466667,7.5,0.176,0.0,-29789.6192,0.0,0.0,0.0,0.0,0.0,2025-08-27 05:45:00
2025-08-27-06:00:00,2025-08-27,06:00:00,75.0,37.5,29.792,387.2,387.2,-7.708,-10.27733333,7.5,0.208,0.0,-29925.9136,0.0,0.0,0.0,0.0,0.0,2025-08-27 06:00:00
2025-08-27-06:15:00,2025-08-27,06:15:00,75.0,37.5,29.856,387.2,387.2,-7.644,-10.192,7.5,0.144,0.0,-29653.3248,0.0,0.0,0.0,0.0,0.0,2025-08-27 06:15:00
2025-08-27-06:30:00,2025-08-27,06:30:00,75.0,37.5,29.888,387.2,387.2,-7.612,-10.14933333,7.5,0.112,0.0,-29517.0304,0.0,0.0,0.0,0.0,0.0,2025-08-27 06:30:00
2025-08-27-06:45:00,2025-08-27,06:45:00,75.0,37.5,29.856,387.2,387.2,-7.644,-10.192,7.5,0.144,0.0,-29653.3248,0.0,0.0,0.0,0.0,0.0,2025-08-27 06:45:00
2025-08-27-07:00:00,2025-08-27,07:00:00,75.0,37.5,29.792,387.2,387.2,-7.708,-10.27733333,7.5,0.208,0.0,-29925.9136,0.0,0.0,0.0,0.0,0.0,2025-08-27 07:00:00
2025-08-27-07:15:00,2025-08-27,07:15:00,75.0,37.5,29.76,387.2,387.2,-7.74,-10.32,7.5,0.24,0.0,-30062.208,0.0,0.0,0.0,0.0,0.0,2025-08-27 07:15:00
2025-08-27-07:30:00,2025-08-27,07:30:00,75.0,35.0,22.4,387.2,387.2,-12.6,-16.8,7.5,5.1,0.0,-55466.4,0.0,0.0,0.0,0.0,0.0,2025-08-27 07:30:00
2025-08-27-07:45:00,2025-08-27,07:45:00,75.0,36.25,20.256,387.2,387.2,-15.994,-21.32533333,7.5,8.494,0.0,-81749.536,0.0,0.0,0.0,0.0,0.0,2025-08-27 07:45:00
2025-08-27-08:00:00,2025-08-27,08:00:00,75.0,38.75,16.128,387.2,387.2,-22.622,-30.16266667,7.5,15.122,0.0,-133076.768,0.0,0.0,0.0,0.0,0.0,2025-08-27 08:00:00
2025-08-27-08:15:00,2025-08-27,08:15:00,75.0,41.25,15.104,387.2,387.2,-26.146,-34.86133333,7.5,18.646,0.0,-160366.624,0.0,0.0,0.0,0.0,0.0,2025-08-27 08:15:00
2025-08-27-08:30:00,2025-08-27,08:30:00,75.0,34.0,15.712,387.2,387.2,-18.288,-24.384,7.5,10.788,0.0,-99514.272,0.0,0.0,0.0,0.0,0.0,2025-08-27 08:30:00
2025-08-27-08:45:00,2025-08-27,08:45:00,75.0,35.75,17.376,387.2,387.2,-18.374,-24.49866667,7.5,10.874,0.0,-100180.256,0.0,0.0,0.0,0.0,0.0,2025-08-27 08:45:00
2025-08-27-09:00:00,2025-08-27,09:00:00,75.0,40.0,20.0,387.2,387.2,-20.0,-26.66666667,7.5,12.5,0.0,-112772.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 09:00:00
2025-08-27-09:15:00,2025-08-27,09:15:00,75.0,42.5,24.992,387.2,387.2,-17.508,-23.344,7.5,10.008,0.0,-93473.952,0.0,0.0,0.0,0.0,0.0,2025-08-27 09:15:00
2025-08-27-09:30:00,2025-08-27,09:30:00,75.0,35.5,29.088,387.2,387.2,-6.412,-8.54933333,6.412,0.0,0.0,-24827.264,0.0,0.0,0.0,0.0,0.0,2025-08-27 09:30:00
2025-08-27-09:45:00,2025-08-27,09:45:00,75.0,36.25,32.607999,387.2,387.2,-3.642001,-4.85600133,3.642001,0.0,0.0,-14101.827872,0.0,0.0,0.0,0.0,0.0,2025-08-27 09:45:00
2025-08-27-10:00:00,2025-08-27,10:00:00,75.0,25.0,28.224,387.2,387.2,3.224,4.29866667,3.224,0.0,12483.328,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 10:00:00
2025-08-27-10:15:00,2025-08-27,10:15:00,75.0,25.0,27.295999,387.2,387.2,2.295999,3.061332,2.295999,0.0,8890.108128,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 10:15:00
2025-08-27-10:30:00,2025-08-27,10:30:00,75.0,25.75,27.968,387.2,387.2,2.218,2.95733333,2.218,0.0,8588.096,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 10:30:00
2025-08-27-10:45:00,2025-08-27,10:45:00,75.0,26.25,26.239999,387.2,387.2,-0.010001,-0.01333467,0.010001,0.0,0.0,-38.723872,0.0,0.0,0.0,0.0,0.0,2025-08-27 10:45:00
2025-08-27-11:00:00,2025-08-27,11:00:00,75.0,28.75,28.8,387.2,387.2,0.05,0.06666667,0.05,0.0,193.6,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 11:00:00
2025-08-27-11:15:00,2025-08-27,11:15:00,75.0,30.0,32.639999,387.2,387.2,2.639999,3.51999867,2.639999,0.0,10222.076128,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 11:15:00
2025-08-27-11:30:00,2025-08-27,11:30:00,75.0,33.75,33.792,387.2,387.2,0.042,0.056,0.042,0.0,162.624,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 11:30:00
2025-08-27-11:45:00,2025-08-27,11:45:00,75.0,37.5,38.624,387.2,387.2,1.124,1.49866667,1.124,0.0,4352.128,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 11:45:00
2025-08-27-12:00:00,2025-08-27,12:00:00,75.0,38.75,33.311999,387.2,387.2,-5.438001,-7.250668,5.438001,0.0,0.0,-21055.939872,0.0,0.0,0.0,0.0,0.0,2025-08-27 12:00:00
2025-08-27-12:15:00,2025-08-27,12:15:00,75.0,40.0,29.536,387.2,387.2,-10.464,-13.952,7.5,2.964,0.0,-41664.2688,0.0,0.0,0.0,0.0,0.0,2025-08-27 12:15:00
2025-08-27-12:30:00,2025-08-27,12:30:00,75.0,40.75,30.976,387.2,387.2,-9.774,-13.032,7.5,2.274,0.0,-38725.4208,0.0,0.0,0.0,0.0,0.0,2025-08-27 12:30:00
2025-08-27-12:45:00,2025-08-27,12:45:00,75.0,41.75,34.272,387.2,387.2,-7.478,-9.97066667,7.478,0.0,0.0,-28954.816,0.0,0.0,0.0,0.0,0.0,2025-08-27 12:45:00
2025-08-27-13:00:00,2025-08-27,13:00:00,75.0,41.25,34.112,387.2,387.2,-7.138,-9.51733333,7.138,0.0,0.0,-27638.336,0.0,0.0,0.0,0.0,0.0,2025-08-27 13:00:00
2025-08-27-13:15:00,2025-08-27,13:15:00,75.0,40.75,30.016,387.2,387.2,-10.734,-14.312,7.5,3.234,0.0,-42814.2528,0.0,0.0,0.0,0.0,0.0,2025-08-27 13:15:00
2025-08-27-13:30:00,2025-08-27,13:30:00,75.0,40.25,23.872,387.2,387.2,-16.378,-21.83733333,7.5,8.878,0.0,-84723.232,0.0,0.0,0.0,0.0,0.0,2025-08-27 13:30:00
2025-08-27-13:45:00,2025-08-27,13:45:00,75.0,40.0,23.328,387.2,387.2,-16.672,-22.22933333,7.5,9.172,0.0,-86999.968,0.0,0.0,0.0,0.0,0.0,2025-08-27 13:45:00
2025-08-27-14:00:00,2025-08-27,14:00:00,75.0,40.0,21.728,387.2,387.2,-18.272,-24.36266667,7.5,10.772,0.0,-99390.368,0.0,0.0,0.0,0.0,0.0,2025-08-27 14:00:00
2025-08-27-14:15:00,2025-08-27,14:15:00,75.0,40.0,21.312,387.2,387.2,-18.688,-24.91733333,7.5,11.188,0.0,-102611.872,0.0,0.0,0.0,0.0,0.0,2025-08-27 14:15:00
2025-08-27-14:30:00,2025-08-27,14:30:00,75.0,40.0,21.632,387.2,387.2,-18.368,-24.49066667,7.5,10.868,0.0,-100133.792,0.0,0.0,0.0,0.0,0.0,2025-08-27 14:30:00
2025-08-27-14:45:00,2025-08-27,14:45:00,75.0,40.0,24.736,387.2,387.2,-15.264,-20.352,7.5,7.764,0.0,-76096.416,0.0,0.0,0.0,0.0,0.0,2025-08-27 14:45:00
2025-08-27-15:00:00,2025-08-27,15:00:00,75.0,33.5,25.632,387.2,387.2,-7.868,-10.49066667,7.5,0.368,0.0,-30607.3856,0.0,0.0,0.0,0.0,0.0,2025-08-27 15:00:00
2025-08-27-15:15:00,2025-08-27,15:15:00,75.0,33.5,24.96,387.2,387.2,-8.54,-11.38666667,7.5,1.04,0.0,-33469.568,0.0,0.0,0.0,0.0,0.0,2025-08-27 15:15:00
2025-08-27-15:30:00,2025-08-27,15:30:00,75.0,30.9,26.112,387.2,387.2,-4.788,-6.384,4.788,0.0,0.0,-18539.136,0.0,0.0,0.0,0.0,0.0,2025-08-27 15:30:00
2025-08-27-15:45:00,2025-08-27,15:45:00,75.0,30.9,31.008,387.2,387.2,0.108,0.144,0.108,0.0,418.176,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-27 15:45:00
2025-08-27-16:00:00,2025-08-27,16:00:00,75.0,30.9,30.08,387.2,387.2,-0.82,-1.09333333,0.82,0.0,0.0,-3175.04,0.0,0.0,0.0,0.0,0.0,2025-08-27 16:00:00
2025-08-27-16:15:00,2025-08-27,16:15:00,75.0,30.55,27.488,387.2,387.2,-3.062,-4.08266667,3.062,0.0,0.0,-11856.064,0.0,0.0,0.0,0.0,0.0,2025-08-27 16:15:00
2025-08-27-16:30:00,2025-08-27,16:30:00,75.0,30.0,24.672,387.2,387.2,-5.328,-7.104,5.328,0.0,0.0,-20630.016,0.0,0.0,0.0,0.0,0.0,2025-08-27 16:30:00
