time,actual_mw,physics_mw,final_forecast_mw
2024-02-18 02:30:00+00:00,2.9419307931267333,3.075,2.9193429470062258
2024-02-18 03:30:00+00:00,2.8853198703555907,3.0606472140000003,2.9077257310793536
2024-02-18 04:30:00+00:00,1.7784321078834913,1.8888064000000002,1.7920588302601816
2024-02-18 05:30:00+00:00,2.4293491989695846,2.4676528,2.340992065584946
2024-02-18 06:30:00+00:00,3.0264679525087006,3.075,2.9234010547399523
2024-02-18 07:30:00+00:00,2.8447105956662324,3.075,2.903547701239586
2024-02-18 08:30:00+00:00,0.0,0.0,0.0
2024-02-18 09:30:00+00:00,0.0,0.0,0.0
2024-02-18 10:30:00+00:00,0.0,0.0,0.0002095186646329239
2024-02-18 11:30:00+00:00,0.0,0.0,0.0
2024-02-18 12:30:00+00:00,0.0,0.0,0.0
2024-02-18 13:30:00+00:00,0.0,0.0,0.0
2024-02-18 14:30:00+00:00,0.0,0.0,0.0
2024-02-18 15:30:00+00:00,0.0,0.0,0.0
2024-02-18 16:30:00+00:00,0.0,0.0,0.0
2024-02-18 17:30:00+00:00,0.0,0.0,0.0
2024-02-18 18:30:00+00:00,0.0,0.0,0.0
2024-02-18 19:30:00+00:00,0.0,0.0,0.0
2024-02-18 20:30:00+00:00,0.0,0.0,0.0
2024-02-18 21:30:00+00:00,0.0,0.0,0.0012515257112681866
2024-02-18 22:30:00+00:00,0.0,0.0,0.0012515257112681866
2024-02-18 23:30:00+00:00,0.0,0.0,0.0
2024-02-19 00:30:00+00:00,0.0,0.0,0.0010475150775164366
2024-02-19 01:30:00+00:00,0.0,0.0,0.0010475150775164366
2024-02-19 02:30:00+00:00,0.0,0.0,7.246409950312227e-05
2024-02-19 03:30:00+00:00,0.0,0.0,0.00021919513528700918
2024-02-19 04:30:00+00:00,0.0,0.0,0.00021919513528700918
2024-02-19 05:30:00+00:00,0.0,0.0,0.0002361542428843677
2024-02-19 06:30:00+00:00,0.0,0.0,0.0001730131625663489
2024-02-19 07:30:00+00:00,0.0,0.0,0.00017795564781408757
2024-02-19 08:30:00+00:00,0.0,0.0,0.00017795564781408757
